"PRO_COM","Municipality","IFC_decile","Year","GRINS_macroclass","GRINS_class","Period"
7021,"Cogne",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7022,"Courmayeur",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7023,"Donnas",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7024,"Doues",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7025,"Emarèse",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7026,"Etroubles",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7027,"Fénis",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7028,"Fontainemore",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7029,"Gaby",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7030,"Gignod",5,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7031,"Gressan",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7032,"Gressoney-La-Trinité",3,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
7033,"Gressoney-Saint-Jean",7,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
7034,"Hône",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7035,"Introd",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7036,"Issime",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7037,"Issogne",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7038,"Jovençan",8,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7039,"La Magdeleine",9,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
7040,"La Salle",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7041,"La Thuile",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7042,"Lillianes",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7043,"Montjovet",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7044,"Morgex",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7045,"Nus",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7046,"Ollomont",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7048,"Perloz",10,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7047,"Oyace",10,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7049,"Pollein",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7050,"Pontboset",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7051,"Pontey",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7052,"Pont-Saint-Martin",6,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7053,"Pré-Saint-Didier",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7054,"Quart",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7055,"Rhêmes-Notre-Dame",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7056,"Rhêmes-Saint-Georges",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7057,"Roisan",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7058,"Saint-Christophe",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7059,"Saint-Denis",10,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7060,"Saint-Marcel",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7061,"Saint-Nicolas",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7062,"Saint-Oyen",10,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7063,"Saint-Pierre",3,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7064,"Saint-Rhémy-en-Bosses",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7065,"Saint-Vincent",5,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7066,"Sarre",7,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
7067,"Torgnon",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7068,"Valgrisenche",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7069,"Valpelline",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7070,"Valsavarenche",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7071,"Valtournenche",5,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
7072,"Verrayes",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7073,"Verrès",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
7074,"Villeneuve",5,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
8001,"Airole",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8002,"Apricale",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8003,"Aquila d'Arroscia",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8004,"Armo",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8005,"Aurigo",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8006,"Badalucco",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8007,"Bajardo",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8008,"Bordighera",4,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8011,"Camporosso",5,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8009,"Borghetto d'Arroscia",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8010,"Borgomaro",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8012,"Caravonica",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8015,"Castel Vittorio",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8014,"Castellaro",8,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8016,"Ceriana",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8017,"Cervo",4,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8018,"Cesio",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8019,"Chiusanico",2,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8020,"Chiusavecchia",2,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8021,"Cipressa",7,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8022,"Civezza",6,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8023,"Cosio d'Arroscia",2,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
8024,"Costarainera",7,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8025,"Diano Arentino",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8026,"Diano Castello",6,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8027,"Diano Marina",6,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8028,"Diano San Pietro",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8029,"Dolceacqua",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8030,"Dolcedo",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8031,"Imperia",3,"2022","2 ITALIA DI MEZZO","2.2 - Città media o capoluogo non FUA","Post-COVID"
8032,"Isolabona",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8035,"Molini di Triora",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8033,"Lucinasco",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8034,"Mendatica",4,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
8068,"Montalto Carpasio",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8037,"Montegrosso Pian Latte",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8038,"Olivetta San Michele",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8039,"Ospedaletti",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8040,"Perinaldo",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8041,"Pietrabruna",8,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8042,"Pieve di Teco",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8043,"Pigna",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8044,"Pompeiana",5,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8045,"Pontedassio",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8046,"Pornassio",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8047,"Prelà",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8048,"Ranzo",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8049,"Rezzo",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8050,"Riva Ligure",6,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8051,"Rocchetta Nervina",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8052,"San Bartolomeo al Mare",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8053,"San Biagio della Cima",9,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8054,"San Lorenzo al Mare",4,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8055,"Sanremo",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8056,"Santo Stefano al Mare",4,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8057,"Seborga",6,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8058,"Soldano",9,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8059,"Taggia",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8060,"Terzorio",6,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
8061,"Triora",5,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
8062,"Vallebona",10,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8063,"Vallecrosia",7,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8064,"Vasia",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8065,"Ventimiglia",5,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
8066,"Vessalico",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
8067,"Villa Faraldi",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9001,"Alassio",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9002,"Albenga",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9004,"Albisola Superiore",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9003,"Albissola Marina",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9005,"Altare",2,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9006,"Andora",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9007,"Arnasco",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9008,"Balestrino",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9009,"Bardineto",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9010,"Bergeggi",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9011,"Boissano",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9012,"Borghetto Santo Spirito",4,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9013,"Borgio Verezzi",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9014,"Bormida",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9015,"Cairo Montenotte",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
9016,"Calice Ligure",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9017,"Calizzano",1,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
9018,"Carcare",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
9019,"Casanova Lerrone",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9020,"Castelbianco",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9021,"Castelvecchio di Rocca Barbena",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9022,"Celle Ligure",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9023,"Cengio",8,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
9024,"Ceriale",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9025,"Cisano sul Neva",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9026,"Cosseria",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9027,"Dego",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9028,"Erli",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9029,"Finale Ligure",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9030,"Garlenda",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9031,"Giustenice",1,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
9032,"Giusvalla",9,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9033,"Laigueglia",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9034,"Loano",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9035,"Magliolo",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9036,"Mallare",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9037,"Massimino",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9038,"Millesimo",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
9039,"Mioglia",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9040,"Murialdo",5,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
9041,"Nasino",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9042,"Noli",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9043,"Onzo",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9044,"Orco Feglino",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9045,"Ortovero",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9046,"Osiglia",6,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
9047,"Pallare",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9048,"Piana Crixia",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9049,"Pietra Ligure",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9050,"Plodio",6,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9051,"Pontinvrea",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9052,"Quiliano",6,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9053,"Rialto",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9054,"Roccavignale",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9055,"Sassello",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9056,"Savona",2,"2022","2 ITALIA DI MEZZO","2.2 - Città media o capoluogo non FUA","Post-COVID"
9057,"Spotorno",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9058,"Stella",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9059,"Stellanello",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
